yearSeason,slugSeason,slugTeam,idPlayer,namePlayer,idTeam,yearSeasonStart,numberJersey,countYearsExperience,weightLBS,heightInches,nameTeam,groupPosition,dateBirth,nameSchool,agePlayer,urlTeamSeasonLogo,urlPlayerStats,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerActionPhoto,urlPlayerPhoto,Include
2025,2024-25,ORL,1630175,Cole Anthony,1610612753,2024,50,4,185,74,Cole,G,5/15/2000,North Carolina,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/ORL_logo.svg,https://stats.nba.com/player/1630175,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630175.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630175.png,https://stats.nba.com/media/players/700/1630175.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHI,1642272,Jared McCain,1610612755,2024,NA,0,195,75,Jared,G,2/20/2004,Duke,20,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1642272,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642272.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642272.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHI,1641737,Adem Bona,1610612755,2024,NA,0,235,82,Adem,F,3/28/2003,UCLA,21,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1641737,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641737.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641737.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHI,1642348,Justin Edwards,1610612755,2024,NA,0,203,80,Justin,F,12/16/2003,Kentucky,20,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1642348,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642348.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642348.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHI,1642499,Max Fiedler,1610612755,2024,NA,0,NA,NA,Max,NA,2/26/2001,NA,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1642499,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642499.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642499.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHI,1641758,Judah Mintz,1610612755,2024,NA,0,172,75,Judah,G,7/10/2003,Syracuse,21,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1641758,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641758.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641758.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHI,1630733,Jordan Tucker,1610612755,2024,NA,0,210,79,Jordan,F,4/3/1998,Butler,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,NA,NA,NA,NA,NA,
2025,2024-25,PHI,1630178,Tyrese Maxey,1610612755,2024,0,4,200,74,Tyrese,G,11/4/2000,Kentucky,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1630178,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630178.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630178.png,https://stats.nba.com/media/players/700/1630178.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,Y
2025,2024-25,PHI,1630231,KJ Martin,1610612755,2024,1,4,215,78,KJ,F,1/6/2001,IMG Academy (FL),23,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1630231,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630231.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630231.png,https://stats.nba.com/media/players/700/1630231.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHI,203083,Andre Drummond,1610612755,2024,5,12,279,83,Andre,C,8/10/1993,Connecticut,31,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/203083,https://stats.nba.com/media/players/230x185/203083.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png,https://stats.nba.com/media/players/700/203083.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png,
2025,2024-25,PHI,200768,Kyle Lowry,1610612755,2024,7,18,196,72,Kyle,G,3/25/1986,Villanova,38,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/200768,https://stats.nba.com/media/players/230x185/200768.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200768.png,https://stats.nba.com/media/players/700/200768.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200768.png,
2025,2024-25,PHI,202704,Reggie Jackson,1610612755,2024,7,13,208,74,Reggie,G,4/16/1990,Boston College,34,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/202704,https://stats.nba.com/media/players/230x185/202704.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202704.png,https://stats.nba.com/media/players/700/202704.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202704.png,
2025,2024-25,PHI,202331,Paul George,1610612755,2024,8,14,220,80,Paul,F,5/2/1990,Fresno State,34,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/202331,https://stats.nba.com/media/players/230x185/202331.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202331.png,https://stats.nba.com/media/players/700/202331.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202331.png,Y
2025,2024-25,PHI,1626162,Kelly Oubre Jr.,1610612755,2024,9,9,203,79,Kelly,F-G,12/9/1995,Kansas,28,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1626162,https://stats.nba.com/media/players/230x185/1626162.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626162.png,https://stats.nba.com/media/players/700/1626162.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626162.png,Y
2025,2024-25,PHI,1630288,Jeff Dowtin Jr.,1610612755,2024,11,3,177,75,Jeff,G,5/10/1997,Rhode Island,27,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1630288,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630288.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630288.png,https://stats.nba.com/media/players/700/1630288.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHI,1641741,Ricky Council IV,1610612755,2024,14,1,207,78,Ricky,G,8/3/2001,Arkansas,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1641741,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641741.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641741.png,https://stats.nba.com/media/players/700/1641741.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHI,1630600,Isaiah Mobley,1610612755,2024,15,2,238,80,Isaiah,F,9/24/1999,Southern California,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1630600,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630600.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630600.png,https://stats.nba.com/media/players/700/1630600.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHI,1628997,Caleb Martin,1610612755,2024,16,5,205,77,Caleb,F,9/28/1995,Nevada,29,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1628997,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628997.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628997.png,https://stats.nba.com/media/players/700/1628997.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHI,203954,Joel Embiid,1610612755,2024,21,8,280,84,Joel,C-F,3/16/1994,Kansas,30,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/203954,https://stats.nba.com/media/players/230x185/203954.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203954.png,https://stats.nba.com/media/players/700/203954.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203954.png,
2025,2024-25,PHI,201569,Eric Gordon,1610612755,2024,23,16,215,75,Eric,G,12/25/1988,Indiana,35,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/201569,https://stats.nba.com/media/players/230x185/201569.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png,https://stats.nba.com/media/players/700/201569.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png,
2025,2024-25,PHI,1631311,Lester Quinones,1610612755,2024,25,2,208,76,Lester,G,11/16/2000,Memphis,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1631311,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631311.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631311.png,https://stats.nba.com/media/players/700/1631311.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHI,1627824,Guerschon Yabusele,1610612755,2024,30,2,265,80,Guerschon,F,12/17/1995,"Rouen, France",28,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg,https://stats.nba.com/player/1627824,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627824.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627824.png,https://stats.nba.com/media/players/700/1627824.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627824.png,
2025,2024-25,PHX,1641779,Jalen Bridges,1610612756,2024,NA,0,225,80,Jalen,F,5/14/2001,Baylor,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1641779,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641779.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641779.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHX,1642473,Moses Wood,1610612756,2024,NA,0,NA,NA,Moses,NA,5/3/1999,Portland,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1642473,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642473.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642473.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHX,1626220,Royce O'Neale,1610612756,2024,0,7,226,78,Royce,F,6/5/1993,Baylor,31,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1626220,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626220.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626220.png,https://stats.nba.com/media/players/700/1626220.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626220.png,
2025,2024-25,PHX,1642346,Ryan Dunn,1610612756,2024,0,0,216,80,Ryan,F,1/7/2003,Virginia,21,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1642346,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642346.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642346.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHX,1626164,Devin Booker,1610612756,2024,1,9,206,78,Devin,G,10/30/1996,Kentucky,27,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1626164,https://stats.nba.com/media/players/230x185/1626164.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626164.png,https://stats.nba.com/media/players/700/1626164.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626164.png,Y
2025,2024-25,PHX,1629006,Josh Okogie,1610612756,2024,2,6,213,76,Josh,G,9/1/1998,Georgia Tech,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1629006,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629006.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629006.png,https://stats.nba.com/media/players/700/1629006.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629006.png,
2025,2024-25,PHX,203078,Bradley Beal,1610612756,2024,3,12,207,76,Bradley,G,6/28/1993,Florida,31,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/203078,https://stats.nba.com/media/players/230x185/203078.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203078.png,https://stats.nba.com/media/players/700/203078.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203078.png,Y
2025,2024-25,PHX,1642345,Oso Ighodaro,1610612756,2024,4,0,235,83,Oso,F,7/14/2002,Marquette,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1642345,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642345.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642345.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHX,1626145,Tyus Jones,1610612756,2024,5,9,196,73,Tyus,G,5/10/1996,Duke,28,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1626145,https://stats.nba.com/media/players/230x185/1626145.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626145.png,https://stats.nba.com/media/players/700/1626145.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626145.png,
2025,2024-25,PHX,1628960,Grayson Allen,1610612756,2024,8,6,198,76,Grayson,G,10/8/1995,Duke,28,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1628960,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png,https://stats.nba.com/media/players/700/1628960.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png,Y
2025,2024-25,PHX,1627814,Damion Lee,1610612756,2024,10,6,210,78,Damion,G-F,10/21/1992,Drexel,31,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1627814,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png,https://stats.nba.com/media/players/700/1627814.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png,
2025,2024-25,PHX,1629626,Bol Bol,1610612756,2024,11,5,220,87,Bol,C-F,11/16/1999,Oregon,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1629626,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629626.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629626.png,https://stats.nba.com/media/players/700/1629626.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHX,203994,Jusuf Nurkić,1610612756,2024,20,10,290,84,Jusuf,C,8/23/1994,Cedevita,30,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/203994,https://stats.nba.com/media/players/230x185/203994.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203994.png,https://stats.nba.com/media/players/700/203994.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203994.png,
2025,2024-25,PHX,1631221,Collin Gillespie,1610612756,2024,21,1,195,73,Collin,G,6/25/1999,Villanova,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1631221,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631221.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631221.png,https://stats.nba.com/media/players/700/1631221.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHX,1629603,Mamadi Diakite,1610612756,2024,21,4,228,81,Mamadi,F,1/21/1997,Virginia,27,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1629603,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629603.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629603.png,https://stats.nba.com/media/players/700/1629603.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHX,1628420,Monté Morris,1610612756,2024,23,7,183,74,Monté,G,6/27/1995,Iowa State,29,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1628420,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png,https://stats.nba.com/media/players/700/1628420.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png,
2025,2024-25,PHX,1631102,TyTy Washington Jr.,1610612756,2024,23,2,195,75,TyTy,G,11/15/2001,Kentucky,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1631102,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631102.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631102.png,https://stats.nba.com/media/players/700/1631102.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,PHX,1626163,Frank Kaminsky,1610612756,2024,33,8,240,84,Frank,F-C,4/4/1993,Wisconsin,31,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/1626163,https://stats.nba.com/media/players/230x185/1626163.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626163.png,https://stats.nba.com/media/players/700/1626163.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626163.png,
2025,2024-25,PHX,201142,Kevin Durant,1610612756,2024,35,16,240,83,Kevin,F,9/29/1988,Texas,36,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/201142,https://stats.nba.com/media/players/230x185/201142.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png,https://stats.nba.com/media/players/700/201142.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png,Y
2025,2024-25,PHX,203486,Mason Plumlee,1610612756,2024,44,11,254,82,Mason,F-C,3/5/1990,Duke,34,https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg,https://stats.nba.com/player/203486,https://stats.nba.com/media/players/230x185/203486.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203486.png,https://stats.nba.com/media/players/700/203486.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203486.png,
2025,2024-25,POR,1642270,Donovan Clingan,1610612757,2024,NA,0,280,86,Donovan,C,2/23/2004,Connecticut,20,https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg,https://stats.nba.com/player/1642270,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642270.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642270.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,POR,1631386,Tazé Moore,1610612757,2024,NA,1,195,77,Tazé,G,6/29/1998,Houston,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg,https://stats.nba.com/player/1631386,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631386.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631386.png,https://stats.nba.com/media/players/700/1631386.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,POR,1630703,Scoot Henderson,1610612757,2024,0,1,202,75,Scoot,G,2/3/2004,NBA G League Ignite,20,https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg,https://stats.nba.com/player/1630703,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630703.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630703.png,https://stats.nba.com/media/players/700/1630703.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,Y
2025,2024-25,POR,1629014,Anfernee Simons,1610612757,2024,1,6,193,75,Anfernee,G,6/8/1999,Edgewater HS (FL),25,https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg,https://stats.nba.com/player/1629014,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png,https://stats.nba.com/media/players/700/1629014.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png,Y
2025,2024-25,POR,1629028,Deandre Ayton,1610612757,2024,2,6,247,84,Deandre,C,7/23/1998,Arizona,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg,https://stats.nba.com/player/1629028,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629028.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629028.png,https://stats.nba.com/media/players/700/1629028.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629028.png,Y
2025,2024-25,POR,1629680,Matisse Thybulle,1610612757,2024,4,5,201,77,Matisse,G-F,3/4/1997,Washington,27,https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg,https://stats.nba.com/player/1629680,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629680.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629680.png,https://stats.nba.com/media/players/700/1629680.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,POR,1628984,Devonte' Graham,1610612757,2024,4,6,195,73,Devonte',G,2/22/1995,Kansas,29,https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg,https://stats.nba.com/player/1628984,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628984.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628984.png,https://stats.nba.com/media/players/700/1628984.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628984.png,
2025,2024-25,POR,1630625,Dalano Banton,1610612757,2024,5,3,204,80,Dalano,F,11/7/1999,Nebraska,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg,https://stats.nba.com/player/1630625,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630625.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630625.png,https://stats.nba.com/media/players/700/1630625.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,POR,1631121,Bryce McGowens,1610612757,2024,7,2,175,78,Bryce,G,11/8/2002,Nebraska,21,https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg,https://stats.nba.com/player/1631121,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631121.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631121.png,https://stats.nba.com/media/players/700/1631121.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,POR,1630166,Deni Avdija,1610612757,2024,8,4,210,81,Deni,F,1/3/2001,Maccabi Tel Aviv,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg,https://stats.nba.com/player/1630166,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630166.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630166.png,https://stats.nba.com/media/players/700/1630166.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,POR,203924,Jerami Grant,1610612757,2024,9,10,210,79,Jerami,F,3/12/1994,Syracuse,30,https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg,https://stats.nba.com/player/203924,https://stats.nba.com/media/players/230x185/203924.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203924.png,https://stats.nba.com/media/players/700/203924.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203924.png,
2025,2024-25,POR,1631303,Justin Minaya,1610612757,2024,10,2,205,77,Justin,F,3/26/1999,Providence,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg,https://stats.nba.com/player/1631303,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631303.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631303.png,https://stats.nba.com/media/players/700/1631303.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
