"","yearSeason","slugSeason","slugTeam","idPlayer","namePlayer","idTeam","yearSeasonStart","numberJersey","countYearsExperience","weightLBS","heightInches","nameTeam","groupPosition","dateBirth","nameSchool","agePlayer","urlTeamSeasonLogo","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
"395",2025,"2024-25","PHI",1629656,"Quentin Grimes",1610612755,2024,5,3,210,76,"Quentin","G",2000-05-08,"Houston",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/1629656","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629656.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629656.png","https://stats.nba.com/media/players/700/1629656.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"396",2025,"2024-25","PHI",200768,"Kyle Lowry",1610612755,2024,7,18,196,72,"Kyle","G",1986-03-25,"Villanova",39,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/200768","https://stats.nba.com/media/players/230x185/200768.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200768.png","https://stats.nba.com/media/players/700/200768.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200768.png"
"397",2025,"2024-25","PHI",202331,"Paul George",1610612755,2024,8,14,220,80,"Paul","F",1990-05-02,"Fresno State",34,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/202331","https://stats.nba.com/media/players/230x185/202331.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202331.png","https://stats.nba.com/media/players/700/202331.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202331.png"
"398",2025,"2024-25","PHI",1626162,"Kelly Oubre Jr.",1610612755,2024,9,9,203,80,"Kelly","F-G",1995-12-09,"Kansas",29,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/1626162","https://stats.nba.com/media/players/230x185/1626162.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626162.png","https://stats.nba.com/media/players/700/1626162.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626162.png"
"399",2025,"2024-25","PHI",1630288,"Jeff Dowtin Jr.",1610612755,2024,11,3,177,75,"Jeff","G",1997-05-10,"Rhode Island",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/1630288","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630288.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630288.png","https://stats.nba.com/media/players/700/1630288.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"400",2025,"2024-25","PHI",1630215,"Jared Butler",1610612755,2024,12,3,193,75,"Jared","G",2000-08-25,"Baylor",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/1630215","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630215.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630215.png","https://stats.nba.com/media/players/700/1630215.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"401",2025,"2024-25","PHI",1641741,"Ricky Council IV",1610612755,2024,14,1,207,78,"Ricky","G",2001-08-03,"Arkansas",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/1641741","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641741.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641741.png","https://stats.nba.com/media/players/700/1641741.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"402",2025,"2024-25","PHI",1629022,"Lonnie Walker IV",1610612755,2024,16,6,204,76,"Lonnie","G-F",1998-12-14,"Miami",26,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/1629022","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png","https://stats.nba.com/media/players/700/1629022.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png"
"403",2025,"2024-25","PHI",1641720,"Jalen Hood-Schifino",1610612755,2024,17,1,210,77,"Jalen","G",2003-06-19,"Indiana",21,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/1641720","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641720.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641720.png","https://stats.nba.com/media/players/700/1641720.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"404",2025,"2024-25","PHI",1642348,"Justin Edwards",1610612755,2024,19,0,203,79,"Justin","F",2003-12-16,"Kentucky",21,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/1642348","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642348.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642348.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"405",2025,"2024-25","PHI",1642272,"Jared McCain",1610612755,2024,20,0,195,75,"Jared","G",2004-02-20,"Duke",21,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/1642272","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642272.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642272.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"406",2025,"2024-25","PHI",203954,"Joel Embiid",1610612755,2024,21,8,280,84,"Joel","C-F",1994-03-16,"Kansas",31,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/203954","https://stats.nba.com/media/players/230x185/203954.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203954.png","https://stats.nba.com/media/players/700/203954.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203954.png"
"407",2025,"2024-25","PHI",201569,"Eric Gordon",1610612755,2024,23,16,215,75,"Eric","G",1988-12-25,"Indiana",36,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/201569","https://stats.nba.com/media/players/230x185/201569.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png","https://stats.nba.com/media/players/700/201569.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png"
"408",2025,"2024-25","PHI",1627824,"Guerschon Yabusele",1610612755,2024,28,2,265,80,"Guerschon","F",1995-12-17,"Rouen, France",29,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/1627824","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627824.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627824.png","https://stats.nba.com/media/players/700/1627824.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627824.png"
"409",2025,"2024-25","PHI",1641737,"Adem Bona",1610612755,2024,30,0,235,82,"Adem","F",2003-03-28,"UCLA",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/1641737","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641737.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641737.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"410",2025,"2024-25","PHI",1642024,"Alex Reese",1610612755,2024,65,0,245,81,"Alex","F-C",1999-05-21,"Alabama",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHI_logo.svg","https://stats.nba.com/player/1642024","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642024.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642024.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"411",2025,"2024-25","PHX",1626220,"Royce O'Neale",1610612756,2024,0,7,226,78,"Royce","F",1993-06-05,"Baylor",31,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1626220","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626220.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626220.png","https://stats.nba.com/media/players/700/1626220.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626220.png"
"412",2025,"2024-25","PHX",1642346,"Ryan Dunn",1610612756,2024,0,0,216,80,"Ryan","F",2003-01-07,"Virginia",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1642346","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642346.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642346.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"413",2025,"2024-25","PHX",1626164,"Devin Booker",1610612756,2024,1,9,206,78,"Devin","G",1996-10-30,"Kentucky",28,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1626164","https://stats.nba.com/media/players/230x185/1626164.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626164.png","https://stats.nba.com/media/players/700/1626164.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626164.png"
"414",2025,"2024-25","PHX",1630208,"Nick Richards",1610612756,2024,2,4,245,84,"Nick","C",1997-11-29,"Kentucky",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1630208","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630208.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630208.png","https://stats.nba.com/media/players/700/1630208.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"415",2025,"2024-25","PHX",203078,"Bradley Beal",1610612756,2024,3,12,207,76,"Bradley","G",1993-06-28,"Florida",31,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/203078","https://stats.nba.com/media/players/230x185/203078.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203078.png","https://stats.nba.com/media/players/700/203078.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203078.png"
"416",2025,"2024-25","PHX",1642345,"Oso Ighodaro",1610612756,2024,4,0,235,84,"Oso","F",2002-07-14,"Marquette",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1642345","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642345.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642345.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"417",2025,"2024-25","PHX",1628960,"Grayson Allen",1610612756,2024,8,6,198,76,"Grayson","G",1995-10-08,"Duke",29,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1628960","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png","https://stats.nba.com/media/players/700/1628960.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png"
"418",2025,"2024-25","PHX",1627814,"Damion Lee",1610612756,2024,10,6,210,78,"Damion","G-F",1992-10-21,"Drexel",32,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1627814","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png","https://stats.nba.com/media/players/700/1627814.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png"
"419",2025,"2024-25","PHX",1629626,"Bol Bol",1610612756,2024,11,5,220,87,"Bol","C-F",1999-11-16,"Oregon",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1629626","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629626.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629626.png","https://stats.nba.com/media/players/700/1629626.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"420",2025,"2024-25","PHX",1631221,"Collin Gillespie",1610612756,2024,12,1,195,73,"Collin","G",1999-06-25,"Villanova",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1631221","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631221.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631221.png","https://stats.nba.com/media/players/700/1631221.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"421",2025,"2024-25","PHX",1631102,"TyTy Washington Jr.",1610612756,2024,14,2,195,75,"TyTy","G",2001-11-15,"Kentucky",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1631102","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631102.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631102.png","https://stats.nba.com/media/players/700/1631102.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"422",2025,"2024-25","PHX",1641779,"Jalen Bridges",1610612756,2024,15,0,225,80,"Jalen","F",2001-05-14,"Baylor",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1641779","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641779.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641779.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"423",2025,"2024-25","PHX",1628998,"Cody Martin",1610612756,2024,17,5,205,78,"Cody","F",1995-09-28,"Nevada",29,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1628998","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628998.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628998.png","https://stats.nba.com/media/players/700/1628998.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"424",2025,"2024-25","PHX",203995,"Vasilije Micić",1610612756,2024,18,1,188,75,"Vasilije","G",1994-01-13,"Serbia",31,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/203995","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203995.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203995.png","https://stats.nba.com/media/players/700/203995.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"425",2025,"2024-25","PHX",1626145,"Tyus Jones",1610612756,2024,21,9,196,73,"Tyus","G",1996-05-10,"Duke",28,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1626145","https://stats.nba.com/media/players/230x185/1626145.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626145.png","https://stats.nba.com/media/players/700/1626145.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626145.png"
"426",2025,"2024-25","PHX",203486,"Mason Plumlee",1610612756,2024,22,11,254,82,"Mason","F-C",1990-03-05,"Duke",35,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/203486","https://stats.nba.com/media/players/230x185/203486.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203486.png","https://stats.nba.com/media/players/700/203486.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203486.png"
"427",2025,"2024-25","PHX",1628420,"Monté Morris",1610612756,2024,23,7,183,74,"Monté","G",1995-06-27,"Iowa State",29,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/1628420","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png","https://stats.nba.com/media/players/700/1628420.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png"
"428",2025,"2024-25","PHX",201142,"Kevin Durant",1610612756,2024,35,16,240,83,"Kevin","F",1988-09-29,"Texas",36,"https://stats.nba.com/media/img/teams/logos/season/2024-25/PHX_logo.svg","https://stats.nba.com/player/201142","https://stats.nba.com/media/players/230x185/201142.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png","https://stats.nba.com/media/players/700/201142.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png"
"429",2025,"2024-25","POR",1630703,"Scoot Henderson",1610612757,2024,0,1,206,75,"Scoot","G",2004-02-03,"NBA G League Ignite",21,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1630703","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630703.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630703.png","https://stats.nba.com/media/players/700/1630703.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"430",2025,"2024-25","POR",1629014,"Anfernee Simons",1610612757,2024,1,6,200,75,"Anfernee","G",1999-06-08,"Edgewater HS (FL)",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1629014","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png","https://stats.nba.com/media/players/700/1629014.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png"
"431",2025,"2024-25","POR",1629028,"Deandre Ayton",1610612757,2024,2,6,252,84,"Deandre","C",1998-07-23,"Arizona",26,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1629028","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629028.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629028.png","https://stats.nba.com/media/players/700/1629028.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629028.png"
"432",2025,"2024-25","POR",1629680,"Matisse Thybulle",1610612757,2024,4,5,201,77,"Matisse","G-F",1997-03-04,"Washington",28,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1629680","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629680.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629680.png","https://stats.nba.com/media/players/700/1629680.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"433",2025,"2024-25","POR",1630625,"Dalano Banton",1610612757,2024,5,3,203,80,"Dalano","F",1999-11-07,"Nebraska",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1630625","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630625.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630625.png","https://stats.nba.com/media/players/700/1630625.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"434",2025,"2024-25","POR",1630166,"Deni Avdija",1610612757,2024,8,4,240,81,"Deni","F",2001-01-03,"Maccabi Tel Aviv",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1630166","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630166.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630166.png","https://stats.nba.com/media/players/700/1630166.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"435",2025,"2024-25","POR",203924,"Jerami Grant",1610612757,2024,9,10,210,79,"Jerami","F",1994-03-12,"Syracuse",31,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/203924","https://stats.nba.com/media/players/230x185/203924.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203924.png","https://stats.nba.com/media/players/700/203924.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203924.png"
"436",2025,"2024-25","POR",1631303,"Justin Minaya",1610612757,2024,10,2,205,77,"Justin","F",1999-03-26,"Providence",26,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1631303","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631303.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631303.png","https://stats.nba.com/media/players/700/1631303.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"437",2025,"2024-25","POR",1631121,"Bryce McGowens",1610612757,2024,11,2,190,78,"Bryce","G",2002-11-08,"Nebraska",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1631121","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631121.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631121.png","https://stats.nba.com/media/players/700/1631121.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"438",2025,"2024-25","POR",1631101,"Shaedon Sharpe",1610612757,2024,17,2,208,77,"Shaedon","G",2003-05-30,"Kentucky",21,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1631101","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631101.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631101.png","https://stats.nba.com/media/players/700/1631101.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"439",2025,"2024-25","POR",1641712,"Rayan Rupert",1610612757,2024,21,1,195,78,"Rayan","G-F",2004-05-31,"New Zealand Breakers",20,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1641712","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641712.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641712.png","https://stats.nba.com/media/players/700/1641712.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"440",2025,"2024-25","POR",1642270,"Donovan Clingan",1610612757,2024,23,0,280,86,"Donovan","C",2004-02-23,"Connecticut",21,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1642270","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642270.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642270.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"441",2025,"2024-25","POR",1631200,"Kris Murray",1610612757,2024,24,1,216,80,"Kris","F",2000-08-19,"Iowa",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1631200","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631200.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631200.png","https://stats.nba.com/media/players/700/1631200.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"442",2025,"2024-25","POR",1631321,"Sidy Cissoko",1610612757,2024,25,1,200,78,"Sidy","G",2004-04-02,"NBA G League Ignite",21,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1631321","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631321.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631321.png","https://stats.nba.com/media/players/700/1631321.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"443",2025,"2024-25","POR",1641871,"Duop Reath",1610612757,2024,26,1,245,81,"Duop","C",1996-06-26,"Louisiana State",28,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1641871","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641871.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641871.png","https://stats.nba.com/media/players/700/1641871.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"444",2025,"2024-25","POR",1641739,"Toumani Camara",1610612757,2024,33,1,229,79,"Toumani","F",2000-05-08,"Dayton",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1641739","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641739.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641739.png","https://stats.nba.com/media/players/700/1641739.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"445",2025,"2024-25","POR",1631133,"Jabari Walker",1610612757,2024,34,2,237,79,"Jabari","F",2002-07-30,"Colorado",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1631133","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631133.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631133.png","https://stats.nba.com/media/players/700/1631133.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"446",2025,"2024-25","POR",1629057,"Robert Williams III",1610612757,2024,35,6,249,81,"Robert","C-F",1997-10-17,"Texas A&M",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/POR_logo.svg","https://stats.nba.com/player/1629057","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png","https://stats.nba.com/media/players/700/1629057.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png"
